runs_last5,sr_last5,venue_avg_runs,career_avg,career_sr,next_match_runs
18.4,80.28158631873802,8.454545454545455,12.173913043478262,135.39039462952505,36.0
11.4,160.83333333333334,19.5,12.173913043478262,135.39039462952505,36.0
11.4,160.83333333333334,19.5,12.173913043478262,135.39039462952505,36.0
11.4,160.83333333333334,19.5,12.173913043478262,135.39039462952505,36.0
11.4,160.83333333333334,19.5,12.173913043478262,135.39039462952505,36.0
11.4,160.83333333333334,19.5,12.173913043478262,135.39039462952505,36.0
11.4,160.83333333333334,19.5,12.173913043478262,135.39039462952505,36.0
11.4,160.83333333333334,19.5,12.173913043478262,135.39039462952505,36.0
11.4,160.83333333333334,19.5,12.173913043478262,135.39039462952505,36.0
11.4,160.83333333333334,19.5,12.173913043478262,135.39039462952505,36.0
11.4,160.83333333333334,19.5,12.173913043478262,135.39039462952505,14.0
10.8,116.19780219780219,14.0,12.173913043478262,135.39039462952505,14.0
10.8,116.19780219780219,14.0,12.173913043478262,135.39039462952505,14.0
10.8,116.19780219780219,14.0,12.173913043478262,135.39039462952505,14.0
10.8,116.19780219780219,14.0,12.173913043478262,135.39039462952505,14.0
10.8,116.19780219780219,14.0,12.173913043478262,135.39039462952505,14.0
10.8,116.19780219780219,14.0,12.173913043478262,135.39039462952505,14.0
10.8,116.19780219780219,14.0,12.173913043478262,135.39039462952505,14.0
10.8,116.19780219780219,14.0,12.173913043478262,135.39039462952505,14.0
10.8,116.19780219780219,14.0,12.173913043478262,135.39039462952505,14.0
10.8,116.19780219780219,14.0,12.173913043478262,135.39039462952505,5.0
20.6,76.83465959328028,8.454545454545455,12.173913043478262,135.39039462952505,5.0
20.6,76.83465959328028,8.454545454545455,12.173913043478262,135.39039462952505,5.0
20.6,76.83465959328028,8.454545454545455,12.173913043478262,135.39039462952505,5.0
20.6,76.83465959328028,8.454545454545455,12.173913043478262,135.39039462952505,5.0
20.6,76.83465959328028,8.454545454545455,12.173913043478262,135.39039462952505,5.0
20.6,76.83465959328028,8.454545454545455,12.173913043478262,135.39039462952505,5.0
20.6,76.83465959328028,8.454545454545455,12.173913043478262,135.39039462952505,5.0
20.6,76.83465959328028,8.454545454545455,12.173913043478262,135.39039462952505,5.0
20.6,76.83465959328028,8.454545454545455,12.173913043478262,135.39039462952505,5.0
20.6,76.83465959328028,8.454545454545455,12.173913043478262,135.39039462952505,3.0
25.2,138.76025397752153,17.5,12.173913043478262,135.39039462952505,3.0
25.2,138.76025397752153,17.5,12.173913043478262,135.39039462952505,3.0
25.2,138.76025397752153,17.5,12.173913043478262,135.39039462952505,3.0
25.2,138.76025397752153,17.5,12.173913043478262,135.39039462952505,3.0
25.2,138.76025397752153,17.5,12.173913043478262,135.39039462952505,3.0
25.2,138.76025397752153,17.5,12.173913043478262,135.39039462952505,3.0
25.2,138.76025397752153,17.5,12.173913043478262,135.39039462952505,3.0
25.2,138.76025397752153,17.5,12.173913043478262,135.39039462952505,3.0
25.2,138.76025397752153,17.5,12.173913043478262,135.39039462952505,3.0
25.2,138.76025397752153,17.5,12.173913043478262,135.39039462952505,13.0
16.0,62.736048265460035,14.0,12.173913043478262,135.39039462952505,13.0
16.0,62.736048265460035,14.0,12.173913043478262,135.39039462952505,13.0
16.0,62.736048265460035,14.0,12.173913043478262,135.39039462952505,13.0
16.0,62.736048265460035,14.0,12.173913043478262,135.39039462952505,13.0
16.0,62.736048265460035,14.0,12.173913043478262,135.39039462952505,13.0
16.0,62.736048265460035,14.0,12.173913043478262,135.39039462952505,13.0
16.0,62.736048265460035,14.0,12.173913043478262,135.39039462952505,13.0
16.0,62.736048265460035,14.0,12.173913043478262,135.39039462952505,13.0
16.0,62.736048265460035,14.0,12.173913043478262,135.39039462952505,13.0
16.0,62.736048265460035,14.0,12.173913043478262,135.39039462952505,15.0
39.4,120.66707197863768,14.0,12.173913043478262,135.39039462952505,15.0
39.4,120.66707197863768,14.0,12.173913043478262,135.39039462952505,15.0
39.4,120.66707197863768,14.0,12.173913043478262,135.39039462952505,15.0
39.4,120.66707197863768,14.0,12.173913043478262,135.39039462952505,15.0
39.4,120.66707197863768,14.0,12.173913043478262,135.39039462952505,15.0
39.4,120.66707197863768,14.0,12.173913043478262,135.39039462952505,15.0
39.4,120.66707197863768,14.0,12.173913043478262,135.39039462952505,15.0
39.4,120.66707197863768,14.0,12.173913043478262,135.39039462952505,15.0
39.4,120.66707197863768,14.0,12.173913043478262,135.39039462952505,15.0
39.4,120.66707197863768,14.0,12.173913043478262,135.39039462952505,22.0
8.5,92.6010101010101,22.0,12.173913043478262,135.39039462952505,22.0
8.5,92.6010101010101,22.0,12.173913043478262,135.39039462952505,22.0
8.5,92.6010101010101,22.0,12.173913043478262,135.39039462952505,22.0
8.5,92.6010101010101,22.0,12.173913043478262,135.39039462952505,22.0
8.5,92.6010101010101,22.0,12.173913043478262,135.39039462952505,22.0
8.5,92.6010101010101,22.0,12.173913043478262,135.39039462952505,22.0
8.5,92.6010101010101,22.0,12.173913043478262,135.39039462952505,22.0
8.5,92.6010101010101,22.0,12.173913043478262,135.39039462952505,22.0
8.5,92.6010101010101,22.0,12.173913043478262,135.39039462952505,22.0
8.5,92.6010101010101,22.0,12.173913043478262,135.39039462952505,6.0
8.4,156.77777777777777,8.454545454545455,12.173913043478262,135.39039462952505,6.0
8.4,156.77777777777777,8.454545454545455,12.173913043478262,135.39039462952505,6.0
8.4,156.77777777777777,8.454545454545455,12.173913043478262,135.39039462952505,6.0
8.4,156.77777777777777,8.454545454545455,12.173913043478262,135.39039462952505,6.0
8.4,156.77777777777777,8.454545454545455,12.173913043478262,135.39039462952505,6.0
8.4,156.77777777777777,8.454545454545455,12.173913043478262,135.39039462952505,6.0
8.4,156.77777777777777,8.454545454545455,12.173913043478262,135.39039462952505,6.0
8.4,156.77777777777777,8.454545454545455,12.173913043478262,135.39039462952505,6.0
8.4,156.77777777777777,8.454545454545455,12.173913043478262,135.39039462952505,6.0
8.4,156.77777777777777,8.454545454545455,12.173913043478262,135.39039462952505,17.0
12.0,135.66666666666669,8.454545454545455,12.173913043478262,135.39039462952505,17.0
12.0,135.66666666666669,8.454545454545455,12.173913043478262,135.39039462952505,17.0
12.0,135.66666666666669,8.454545454545455,12.173913043478262,135.39039462952505,17.0
12.0,135.66666666666669,8.454545454545455,12.173913043478262,135.39039462952505,17.0
12.0,135.66666666666669,8.454545454545455,12.173913043478262,135.39039462952505,17.0
12.0,135.66666666666669,8.454545454545455,12.173913043478262,135.39039462952505,17.0
12.0,135.66666666666669,8.454545454545455,12.173913043478262,135.39039462952505,17.0
12.0,135.66666666666669,8.454545454545455,12.173913043478262,135.39039462952505,17.0
12.0,135.66666666666669,8.454545454545455,12.173913043478262,135.39039462952505,17.0
12.0,135.66666666666669,8.454545454545455,12.173913043478262,135.39039462952505,32.0
14.2,94.61996336996337,17.5,12.173913043478262,135.39039462952505,32.0
14.2,94.61996336996337,17.5,12.173913043478262,135.39039462952505,32.0
14.2,94.61996336996337,17.5,12.173913043478262,135.39039462952505,32.0
14.2,94.61996336996337,17.5,12.173913043478262,135.39039462952505,32.0
14.2,94.61996336996337,17.5,12.173913043478262,135.39039462952505,32.0
14.2,94.61996336996337,17.5,12.173913043478262,135.39039462952505,32.0
14.2,94.61996336996337,17.5,12.173913043478262,135.39039462952505,32.0
14.2,94.61996336996337,17.5,12.173913043478262,135.39039462952505,32.0
14.2,94.61996336996337,17.5,12.173913043478262,135.39039462952505,32.0
14.2,94.61996336996337,17.5,12.173913043478262,135.39039462952505,13.0
22.0,142.52380952380952,8.454545454545455,12.173913043478262,135.39039462952505,13.0
22.0,142.52380952380952,8.454545454545455,12.173913043478262,135.39039462952505,13.0
22.0,142.52380952380952,8.454545454545455,12.173913043478262,135.39039462952505,13.0
22.0,142.52380952380952,8.454545454545455,12.173913043478262,135.39039462952505,13.0
22.0,142.52380952380952,8.454545454545455,12.173913043478262,135.39039462952505,13.0
22.0,142.52380952380952,8.454545454545455,12.173913043478262,135.39039462952505,13.0
22.0,142.52380952380952,8.454545454545455,12.173913043478262,135.39039462952505,13.0
22.0,142.52380952380952,8.454545454545455,12.173913043478262,135.39039462952505,13.0
22.0,142.52380952380952,8.454545454545455,12.173913043478262,135.39039462952505,13.0
22.0,142.52380952380952,8.454545454545455,12.173913043478262,135.39039462952505,2.0
14.2,113.90476190476193,8.454545454545455,12.173913043478262,135.39039462952505,2.0
14.2,113.90476190476193,8.454545454545455,12.173913043478262,135.39039462952505,2.0
14.2,113.90476190476193,8.454545454545455,12.173913043478262,135.39039462952505,2.0
14.2,113.90476190476193,8.454545454545455,12.173913043478262,135.39039462952505,2.0
